run_id,strategy,split,test_start,test_end,mode,rebal_freq,hedge_freq,quantile,as_zscore,exclude_last_days,window_days,weighting_scheme,return_type,volatility_scaling,vol_window_days,final_nav,geom_avg_total_r,geom_avg_xs_r,std_xs_r,min_xs_r,max_xs_r,skew,kurtosis,max_dd,sharpe,alpha_buy_hold,tracking_error_buy_hold,ir_buy_hold,factor_loadings_low_risk,factor_loadings_momentum,factor_loadings_size,factor_loadings_quality,factor_loadings_value,factor_loadings_spx-rf,alpha_benchmark,alpha_benchmark_pvalue,tracking_error_benchmark,ir_benchmark,ttest_pval,levene_pval,timing_ability_coef,timing_ability_pval
06f8017e3bec,SystematicMomentum,fold3_test2017,2017-01-01,2017-12-31,long_short,ME,ME,0.1,True,63,252,equally_weighted,simple,True,21,0.952829253019882,-0.05113148255042155,-0.05113148255042155,0.11650671122690831,-0.024906403932259513,0.01544391587502747,-0.5234190230510696,0.15490055787102497,-0.0786828608370259,-0.43887156380921216,-0.264163788406479,0.12488546006370872,-2.115248550725755,0.4039505680946791,1.0410767944732926,-0.2362668706046676,-0.6605033100325008,-0.5398926965141195,0.05122194549105308,-0.07212200348873166,0.4863035645429977,0.09031199040742072,-0.79858724365802,0.9571342814706058,6.818458300009725e-15,0.14273813069732888,0.649635409084343
076ba5e7fc7d,SystematicMomentum,fold1_test2015,2015-01-01,2015-12-31,long_short,ME,ME,0.2,True,21,756,equally_weighted,simple,True,21,1.1996037962345218,0.2185726812570814,0.2185726812570814,0.14175702538048915,-0.0332434665953909,0.02792229753275932,-0.4398560687476813,0.967745884394295,-0.0987795839767389,1.5418825322442526,0.16936502215139937,0.20837026731318886,0.8128080092004535,0.21416607479241706,0.9294442033853121,-0.5469512466052018,-0.05921470907409962,-0.6530838329988435,0.061858719103026615,0.0935240543803808,0.1600963996047558,0.05341088801637189,1.7510297591703239,0.24878339112450432,0.6071617383098817,-0.27605868799611616,0.11832096078712794
07d5c8032060,SystematicMomentum,fold1_test2015,2015-01-01,2015-12-31,long_short,ME,ME,0.12,False,84,504,equally_weighted,simple,True,21,1.2072335330604025,0.22699350417104114,0.22699350417104114,0.16220173190088258,-0.04387198223524991,0.03289932747619018,-0.7619745914651723,2.478323249522433,-0.14618759876850657,1.3994517907475315,0.1777858450653591,0.22071363197646843,0.8055045964914115,0.49604281281208557,0.5077198811928954,-0.6700734587963846,0.03240556580551954,-1.4070705436547435,0.085182928395756,0.06598179501476764,0.49897267898412223,0.0800217839931935,0.8245479133579418,0.24896977198299558,0.5420758214170067,-0.2345743846240223,0.2465698022916113
08868b4dd848,SystematicMomentum,fold2_test2016,2016-01-01,2016-12-31,long_short,ME,ME,0.3,True,42,126,equally_weighted,simple,True,21,0.8362260058424952,-0.17588171856955903,-0.17588171856955903,0.13267768885064427,-0.0381966806441959,0.04221454372439737,0.2295855671262626,5.361501818119139,-0.17842663502375533,-1.3256314614249098,-0.3697873892209519,0.1948432881569701,-1.8978708105307835,-0.11264621674199508,1.2122889598554696,-0.32155977130595603,0.11667268926142313,0.26890360632446103,0.2620109087411901,-0.04681247658400434,0.43196519629808927,0.06250908152257784,-0.748890808243535,0.9769467907896191,0.37294666093322404,0.002674671014289726,0.9894551222443211
08a6c6eef6cf,SystematicMomentum,fold1_test2015,2015-01-01,2015-12-31,long_short,ME,ME,0.2,True,42,756,equally_weighted,simple,True,21,1.1780764700867574,0.1948382767817729,0.1948382767817729,0.13457941338096036,-0.030847117109191968,0.02484710345415575,-0.5143121076434993,0.9560847560423755,-0.10729059402984065,1.4477569182905776,0.14563061767609087,0.20215900537772047,0.7203766035749428,0.19322339545681305,0.8502146352419622,-0.5545067558608974,-0.025209518782440238,-0.6133556410737989,0.06694853800906261,0.07667411381982658,0.24929098850569523,0.05436485205905772,1.4103618591021607,0.27515568712225397,0.231345923682676,-0.28331190234493286,0.09114530481811242
08ceea54ad8f,SystematicMomentum,fold5_test2019,2019-01-01,2019-12-31,long_short,ME,ME,0.1,True,21,126,equally_weighted,simple,True,21,0.9567084853710648,-0.04693461352742467,-0.07245352551511819,0.20391780981329516,-0.07088458228509799,0.05463524450344147,-1.1347114402948475,6.860728850139687,-0.24917902627765193,-0.3553074916872431,-0.29691757052962675,0.250852678913104,-1.183633245680744,-0.1331928928852974,1.3949559726061258,-0.7365297547211014,0.30651482015735465,-0.051997347658878174,0.16073878759336044,-0.22678554174080334,0.06602758460908816,0.10454904553506701,-2.1691784997189356,0.8525933237865955,3.48809502300735e-07,0.12667191407509337,0.7022115648778492
08cf79764cb3,SystematicMomentum,fold4_test2018,2018-01-01,2018-12-31,long_short,ME,ME,0.2,False,42,756,equally_weighted,simple,True,21,1.0671182402347157,0.07343887660517945,0.04791996461748571,0.08771675537186077,-0.01774909170227713,0.014023083790254177,-0.27157001244644724,0.21326307428427338,-0.07948780833043652,0.5463034332988822,0.17678021075667827,0.18356540037696029,0.9630366637375655,0.6481229538540212,-0.06702200574635558,-0.27209876129022204,0.4913195952135841,-0.8279220695753036,0.06819509020860524,-0.09762959228958001,0.20973946311239042,0.06285801939697934,-1.5531764001821482,0.2057101246721046,1.761911208227607e-08,0.14609522248782178,0.115413236652564
08efab32bda2,SystematicMomentum,fold5_test2019,2019-01-01,2019-12-31,long_short,ME,ME,0.1,False,21,756,equally_weighted,simple,True,21,0.9937715895800792,-0.006763522632451613,-0.03228243462014513,0.19030079523242646,-0.06449993468472183,0.04814970316415822,-1.129860036103728,6.73228558331339,-0.22450457565435375,-0.16963898958339368,-0.2567464796346537,0.2370684477633207,-1.083005697540057,0.4604602071587218,0.3525286920271384,-0.7087232975462106,0.6204659207144585,-0.9516396588330964,0.09833438719494689,-0.15622639222442158,0.20479666397158125,0.10280525054173942,-1.5196343708242113,0.8256895740756027,6.296082201214535e-06,0.08417545593745115,0.7860812912832253
08f11a76e2b7,SystematicMomentum,fold1_test2015,2015-01-01,2015-12-31,long_short,ME,ME,0.3,True,21,504,equally_weighted,simple,True,21,1.163566154040701,0.17886133795030412,0.17886133795030412,0.12057650393167377,-0.0287966988543652,0.023508061356311005,-0.3697614500585496,1.2384992380852267,-0.08462217704702779,1.4833846737807077,0.1296536788446221,0.1935260398291573,0.6699546942575736,0.204655067871533,0.7223432076404364,-0.5617532608896372,-0.14537206183155882,-0.723723849321074,0.051248327416255755,0.07346271837979979,0.1538932431956821,0.04222020580527871,1.7399895850487515,0.291246134425991,0.020477123927400115,-0.23602137870603696,0.11638607130320273
09112d6d3ed8,SystematicMomentum,fold1_test2015,2015-01-01,2015-12-31,long_short,ME,ME,0.2,True,21,252,equally_weighted,simple,True,21,1.1692357930487607,0.18510200018417722,0.18510200018417722,0.18739589402573362,-0.047016658748531115,0.037362489160593704,-0.4053304631061231,1.3126485898237878,-0.14259031849244008,0.9877591029756426,0.13589434107849518,0.23426093481316895,0.5800981763642135,0.36000997492642756,1.1511935888850402,-0.6429215947559219,-0.2602871265188126,-1.1395970415870655,0.15488891154518053,0.016580760318511745,0.8290956877032046,0.07135257519833191,0.23237788226176556,0.3068768540905977,0.0035475575089777634,-0.25071319718623525,0.2829855515985081
